Date,JEPI_tr,SPY_tr,AGG_tr,JEPI_px,SPY_px,VIX,RF,JEPI_divs,SPY_divs,JEPI_ret,SPY_ret,AGG_ret,RV,VRP,RF_daily
2020-06-15,29.97821617126465,282.2530822753906,98.89794158935547,50.29999923706055,307.04998779296875,0.34400001525878904,0.001550000011920929,0.0,0.0,0.007409939434463553,0.009335806381135514,0.003316744194362453,,,6.150793698098924e-06
2020-06-16,30.18562889099121,287.685791015625,98.70511627197266,50.64799880981445,312.9599914550781,0.33669998168945314,0.001599999964237213,0.0,0.0,0.006918781242406746,0.019247650712751918,-0.0019497404524703166,,,6.3492062072905275e-06
2020-06-17,30.17550277709961,286.49090576171875,98.62132263183594,50.63100051879883,311.6600036621094,0.33470001220703127,0.0016500000655651093,0.0,0.0,-0.000335461418682681,-0.0041534385472703494,-0.0008489290454390952,,,6.547619307798053e-06
2020-06-18,30.211841583251953,286.60107421875,98.72190856933594,50.69200134277344,311.7799987792969,0.32939998626708983,0.0014000000059604645,0.0,0.0,0.0012042485727834507,0.0003845443426497841,0.001019920792134421,,,5.555555579208193e-06
2020-06-19,30.189802169799805,284.9632568359375,98.75546264648438,50.654998779296875,308.6400146484375,0.35119998931884766,0.001430000066757202,0.0,1.366,-0.0007294958631176574,-0.005714624019735659,0.00033988481011659744,,,5.674603439512707e-06
2020-06-22,30.27680206298828,286.7912292480469,98.73027038574219,50.80099868774414,310.6199951171875,0.3177000045776367,0.0014000000059604645,0.0,0.0,0.002881764269244025,0.006414765301344882,-0.0002550973897248454,,,5.555555579208193e-06
2020-06-23,30.280986785888672,288.11163330078125,98.7135238647461,50.80799865722656,312.04998779296875,0.313700008392334,0.0014000000059604645,0.0,0.0,0.00013821548562775732,0.004604060089969941,-0.00016961891151179298,0.2654564127180121,0.04824359567432185,5.555555579208193e-06
2020-06-24,29.965715408325195,280.7621154785156,98.69676208496094,50.27899932861328,304.0899963378906,0.3384000015258789,0.0013500000536441803,0.0,0.0,-0.010411529181420076,-0.025509271312876503,-0.00016980226344798233,0.2807510539556279,0.05764894757025102,5.357143070016589e-06
2020-06-25,30.0068302154541,283.7721252441406,98.81412506103516,50.347999572753906,307.3500061035156,0.32220001220703126,0.0012999999523162842,0.0,0.0,0.0013720615900090216,0.010720854416183867,0.0011891269135373417,0.27856582379429695,0.04363418841273431,5.158729969509064e-06
2020-06-26,29.623600006103516,277.03216552734375,98.93148040771484,49.70500183105469,300.04998779296875,0.3472999954223633,0.0013300000131130218,0.0,0.0,-0.01277143259047786,-0.023751310002693926,0.001187637360622329,0.2915321870480646,0.05576780837429868,5.277777829813578e-06
2020-06-29,29.903133392333984,281.103759765625,99.01533508300781,50.17399978637695,304.4599914550781,0.3178000068664551,0.00125,0.0,0.0,0.009436172044345659,0.014697189514187858,0.0008476035630660128,0.29568032977029146,0.022119677096163637,4.96031746031746e-06
2020-06-30,30.35725975036621,284.7046203613281,99.09912872314453,50.93600082397461,308.3599853515625,0.3043000030517578,0.0013500000536441803,0.0,0.0,0.015186581020591117,0.012809720505714273,0.000846269318449222,0.298608882866286,0.0056911201854717985,5.357143070016589e-06
2020-07-01,30.536632537841797,286.6990051269531,99.1520767211914,50.7400016784668,310.5199890136719,0.286200008392334,0.0012999999523162842,0.494,0.0,0.005908727894105237,0.007005101508692935,0.000534293275118447,0.2982350419254192,-0.012035033533085215,5.158729969509064e-06
2020-07-02,30.594982147216797,288.27783203125,99.26966094970703,50.83700180053711,312.2300109863281,0.27680000305175784,0.0013300000131130218,0.0,0.0,0.0019108069399169647,0.005506914485447156,0.0011858977885683686,0.2952962366250477,-0.01849623357328989,5.277777829813578e-06
2020-07-06,30.921781539916992,292.7280578613281,99.26129150390625,51.380001068115234,317.04998779296875,0.2794000053405762,0.0012800000607967378,0.0,0.0,0.010681470285803796,0.015437280760442595,-8.431020838306491e-05,0.299630368478966,-0.02023036313838983,5.079365320621975e-06
2020-07-07,30.7773380279541,289.7089538574219,99.41242980957031,51.13999938964844,313.7799987792969,0.2943000030517578,0.0014000000059604645,0.0,0.0,-0.004671254525759672,-0.010313681667428187,0.0015226308601687943,0.2885533062050877,0.0057466968466701185,5.555555579208193e-06
2020-07-08,30.808635711669922,291.92474365234375,99.37884521484375,51.19200134277344,316.17999267578125,0.28079999923706056,0.0013500000536441803,0.0,0.0,0.0010169067801573117,0.007648330386130775,-0.0003378309411700142,0.2865211919882361,-0.005721192751175552,5.357143070016589e-06
2020-07-09,30.650358200073242,290.2627868652344,99.63922119140625,50.92900085449219,314.3800048828125,0.2926000022888184,0.0012300000339746475,0.0,0.0,-0.00513743980999215,-0.005693100099416815,0.0026200342336399896,0.2860677175541318,0.006532284734686589,4.88095251577241e-06
2020-07-10,30.850753784179688,293.2266540527344,99.52164459228516,51.262001037597656,317.5899963378906,0.27290000915527346,0.0011999999731779098,0.0,0.0,0.006538115567796821,0.010210978884027888,-0.001180023265087815,0.2879068586840786,-0.015006849528805155,4.761904655467896e-06
2020-07-13,30.816452026367188,290.6876220703125,99.51326751708984,51.20500183105469,314.8399963378906,0.3218999862670898,0.00125,0.0,0.0,-0.0011118612547512674,-0.008658939926945552,-8.4173399963694e-05,0.19462943795126753,0.1272705483158223,4.96031746031746e-06
2020-07-14,31.09811782836914,294.45458984375,99.67280578613281,51.67300033569336,318.9200134277344,0.29520000457763673,0.0013300000131130218,0.0,0.0,0.009140111319789535,0.012958817257538113,0.0016031859170493323,0.1952542203955092,0.09994578418212755,5.277777829813578e-06
2020-07-15,31.234127044677734,297.1598205566406,99.68122863769531,51.89899826049805,321.8500061035156,0.27760000228881837,0.00125,0.0,0.0,0.004373551385303376,0.009187259449160434,8.450501113177467e-05,0.195189959582984,0.08241004270583438,4.96031746031746e-06
2020-07-16,31.324996948242188,296.1811218261719,99.7483901977539,52.04999923706055,320.7900085449219,0.28,0.001030000001192093,0.0,0.0,0.0029093146555518867,-0.0032935096293821298,0.0006737633652440511,0.18638044606519086,0.09361955393480917,4.087301592032115e-06
2020-07-17,31.52721405029297,297.039794921875,99.84918975830078,52.38600158691406,321.7200012207031,0.2568000030517578,0.0010499999672174453,0.0,0.0,0.006455454804509708,0.002899148637187876,0.0010105382186824663,0.18533393207237056,0.07146607097938726,4.166666536577164e-06
2020-07-20,31.55370330810547,299.4403991699219,99.95838165283203,52.43000030517578,324.32000732421875,0.24459999084472656,0.0010499999672174453,0.0,0.0,0.0008402029361123109,0.008081759713974623,0.0010935681580948042,0.18653507470972172,0.058064916135004835,4.166666536577164e-06
2020-07-21,31.642173767089844,300.0774230957031,100.01715087890625,52.57699966430664,325.010009765625,0.2484000015258789,0.0010999999940395355,0.0,0.0,0.002803805883591748,0.002127381367200698,0.0005879369503833942,0.18435894064533817,0.06404106088054073,4.365079341426728e-06
2020-07-22,31.806474685668945,301.7854919433594,100.10118865966797,52.849998474121094,326.8599853515625,0.24319999694824218,0.0010000000149011613,0.0,0.0,0.0051924662252498255,0.0056920938271036725,0.0008402337001527371,0.18418254810782014,0.05901744884042204,3.968254027385561e-06
2020-07-23,31.787208557128906,298.18463134765625,100.21875762939453,52.81800079345703,322.9599914550781,0.26079999923706054,0.001030000001192093,0.0,0.0,-0.0006057297682449114,-0.011931854551772036,0.0011745012352080142,0.19058475079255072,0.07021524844450983,4.087301592032115e-06
2020-07-24,31.749292373657227,296.26422119140625,100.1851806640625,52.755001068115234,320.8800048828125,0.2584000015258789,0.0009799999743700027,0.0,0.0,-0.001192812618432182,-0.006440339153532593,-0.00033503673490142827,0.16556208723935142,0.09283791428652746,3.88888878718255e-06
2020-07-27,31.84858512878418,298.4247131347656,100.11797332763672,52.91999816894531,323.2200012207031,0.24739999771118165,0.0009300000220537186,0.0,0.0,0.003127400571904859,0.007292449741892915,-0.0006708311147447521,0.1638761588478114,0.08352383886337025,3.6904762779909467e-06
2020-07-28,31.89794158935547,296.531982421875,100.1851806640625,53.00199890136719,321.1700134277344,0.25440000534057616,0.001030000001192093,0.0,0.0,0.0015497222363791696,-0.00634240607290415,0.0006712814312155313,0.13722104492867826,0.1171789604118979,4.087301592032115e-06
2020-07-29,32.04599380493164,300.178955078125,100.30279541015625,53.24800109863281,325.1199951171875,0.24100000381469727,0.0009000000357627869,0.0,0.0,0.004641434782286291,0.012298749789024344,0.0011739734890345854,0.13498106038525554,0.10601894342944174,3.5714287133443927e-06
2020-07-30,31.968957901000977,299.10797119140625,100.37835693359375,53.119998931884766,323.9599914550781,0.24760000228881837,0.0008500000089406968,0.0,0.0,-0.002403916832774522,-0.0035678180252176617,0.0007533341730758814,0.13215315249117743,0.11544684979764094,3.3730159084948284e-06
2020-07-31,32.029144287109375,301.4715576171875,100.42034149169922,53.220001220703125,326.5199890136719,0.24459999084472656,0.0008299999684095383,0.0,0.0,0.001882650860712376,0.007902117808384013,0.0004182630537901133,0.13258155105075037,0.11201843979397619,3.2936506682918186e-06
